"triplet_id","query_id","target_id1","target_id2"
7424,2321917,2320628,2339266
7425,2321917,2328184,2322429
7426,2321917,2413266,2328574
7427,2321917,2328254,2315602
7428,2321917,2328574,2315644
7429,2321917,2328254,2323219
7430,2321917,2342333,2338062
7431,2315770,2341217,2318287
7432,2315770,2336444,2416022
7433,2315770,2414181,2414916
7434,2315770,2328932,2339018
7435,2315770,2342433,2325087
7436,2315770,2416022,2324214
7437,2315770,2336660,2414496
7438,2315770,2341701,2339018
7439,2315770,2327763,2340011
7440,2315770,2341701,2336660
7441,2319872,2320323,2417231
7442,2319872,2325015,2335773
7443,2319872,2334161,2340588
7444,2319872,2341775,2320343
7445,2319872,2316650,2320323
7446,2319872,2325015,2328231
7447,2319872,2329824,2325664
7448,2319872,2334161,2319419
7449,2319872,2321367,2417231
7450,2319872,2343304,2338985
7451,2319874,2332617,2332871
7452,2319874,2327332,2416296
7453,2319874,2332871,2338229
7454,2319874,2336517,2331198
7455,2319874,2328966,2316883
7456,2319874,2339780,2342579
7457,2319874,2320429,2325272
7458,2319874,2322521,2332871
7459,2319874,2316883,2413684
7460,2319874,2340322,2328966
7461,2412035,2317097,2320151
7462,2412035,2342355,2327009
7463,2412035,2416834,2320151
7464,2412035,2334900,2320151
7465,2412035,2412553,2340463
7466,2412035,2416834,2326178
7467,2412035,2336329,2328937
7468,2412035,2412553,2325467
7469,2412035,2342355,2317097
7470,2412035,2416834,2317097
7471,2342403,2416010,2337084
7472,2342403,2413437,2337073
7473,2342403,2325792,2414679
7474,2342403,2411919,2338910
7475,2342403,2333150,2324123
7476,2342403,2335621,2337247
7477,2342403,2325277,2333150
7478,2342403,2325792,2324380
7479,2342403,2324380,2411919
7480,2342403,2415280,2324123
7481,2414082,2320989,2337522
7482,2414082,2416051,2316242
7483,2414082,2416051,2337522
7484,2414082,2320989,2315472
7485,2414082,2339238,2316133
7486,2414082,2337522,2315790
7487,2414082,2328561,2337522
7488,2414082,2337522,2340385
7489,2414082,2415422,2335618
7490,2414082,2325431,2339324
7491,2332166,2339427,2333771
7492,2332166,2320644,2339109
7493,2332166,2333524,2336079
7494,2332166,2336213,2413100
7495,2332166,2326240,2325365
7496,2332166,2326240,2339427
7497,2332166,2320644,2343573
7498,2332166,2343573,2335352
7499,2332166,2328974,2318110
7500,2332166,2330808,2339109
7501,2323981,2414071,2335047
7502,2323981,2341960,2342113
7503,2323981,2342113,2336183
7504,2323981,2335047,2340662
7505,2323981,2340697,2319562
7506,2323981,2340662,2417994
7507,2323981,2336183,2320594
7508,2323981,2416115,2335047
7509,2323981,2319562,2336183
7510,2323981,2321892,2337817
7511,2342414,2319994,2336101
7512,2342414,2337375,2325596
7513,2342414,2321845,2332696
7514,2342414,2414740,2317610
7515,2342414,2337375,2412492
7516,2342414,2343650,2323480
7517,2342414,2336101,2332696
7518,2342414,2323811,2414815
7519,2342414,2332696,2414740
7520,2342414,2321845,2333581
7521,2326031,2413834,2317454
7522,2326031,2316280,2334386
7523,2326031,2413834,2341846
7524,2326031,2317454,2415346
7525,2326031,2336164,2326082
7526,2326031,2332849,2413834
7527,2326031,2319125,2340758
7528,2326031,2416523,2331064
7529,2326031,2341846,2332849
7530,2326031,2337975,2317454
7531,2334225,2411934,2315402
7532,2334225,2316692,2335574
7533,2334225,2342842,2315558
7534,2334225,2343366,2327770
7535,2334225,2341259,2319131
7536,2334225,2315558,2322174
7537,2334225,2322174,2323642
7538,2334225,2337967,2412450
7539,2334225,2329015,2316692
7540,2334225,2339642,2335574
7541,2323987,2326599,2323641
7542,2323987,2343474,2339745
7543,2323987,2316311,2413331
7544,2323987,2341641,2328897
7545,2323987,2413331,2316439
7546,2323987,2326599,2326609
7547,2323987,2343397,2328897
7548,2323987,2326609,2318285
7549,2323987,2329154,2333110
7550,2323987,2326599,2322836
7551,2323988,2331028,2322429
7552,2323988,2321085,2337464
7553,2323988,2321085,2412655
7554,2323988,2331136,2319073
7555,2323988,2331028,2336497
7556,2323988,2322448,2325197
7557,2323988,2321085,2331028
7558,2323988,2337464,2315928
7559,2323988,2335598,2319073
7560,2323988,2325197,2339379
7561,2330134,2338110,2326678
7562,2330134,2316692,2325313
7563,2330134,2343525,2412125
7564,2330134,2319479,2325313
7565,2330134,2338742,2335718
7566,2330134,2412125,2316692
7567,2330134,2338742,2320974
7568,2330134,2412125,2335829
7569,2330134,2335829,2328047
7570,2330134,2412125,2336571
7571,2330135,2320636,2413319
7572,2330135,2417854,2325052
7573,2330135,2320636,2341018
7574,2330135,2415200,2325052
7575,2330135,2416323,2334986
7576,2330135,2328369,2318103
7577,2330135,2413319,2334986
7578,2330135,2335977,2414738
7579,2330135,2330934,2415340
7580,2330135,2320636,2320180
7581,2319895,2327961,2317825
7582,2319895,2342656,2338828
7583,2319895,2315377,2338828
7584,2319895,2338828,2316581
7585,2319895,2417266,2318306
7586,2319895,2317825,2316574
7587,2319895,2336002,2318306
7588,2319895,2336002,2321108
7589,2319895,2338728,2330034
7590,2319895,2335219,2329126
7591,2326040,2328738,2318785
7592,2326040,2340102,2322518
7593,2326040,2336863,2340102
7594,2326040,2322518,2330490
7595,2326040,2318785,2412655
7596,2326040,2412655,2330490
7597,2326040,2328738,2415018
7598,2326040,2336135,2414180
7599,2326040,2331136,2412655
7600,2326040,2331136,2318785
7601,2317849,2340596,2328580
7602,2317849,2343154,2322353
7603,2317849,2322353,2327824
7604,2317849,2340305,2336400
7605,2317849,2330516,2334320
7606,2317849,2327824,2334320
7607,2317849,2336400,2412779
7608,2317849,2322353,2342081
7609,2317849,2328580,2340764
7610,2317849,2323292,2413135
7611,2338332,2333335,2332545
7612,2338332,2318935,2326911
7613,2338332,2317036,2321164
7614,2338332,2339648,2323725
7615,2338332,2334470,2318475
7616,2338332,2334470,2333335
7617,2338332,2318475,2318680
7618,2338332,2329846,2417045
7619,2338332,2342244,2318475
7620,2338332,2412643,2417045
7621,2330141,2329017,2343535
7622,2330141,2337093,2336730
7623,2330141,2413653,2412882
7624,2330141,2333795,2324562
7625,2330141,2411518,2319360
7626,2330141,2337093,2416869
7627,2330141,2319947,2319360
7628,2330141,2319947,2329017
7629,2330141,2329901,2337093
7630,2330141,2343535,2415972
7631,2317854,2318102,2342480
7632,2317854,2413949,2323901
7633,2317854,2337194,2318102
7634,2317854,2340310,2318601
7635,2317854,2416344,2333894
7636,2317854,2342480,2337194
7637,2317854,2318601,2416344
7638,2317854,2327576,2315612
7639,2317854,2324492,2324876
7640,2317854,2323428,2327576
7641,2328094,2327504,2330067
7642,2328094,2335697,2342613
7643,2328094,2334806,2327243
7644,2328094,2339024,2327243
7645,2328094,2335697,2320314
7646,2328094,2336357,2339024
7647,2328094,2330067,2327243
7648,2328094,2325341,2331372
7649,2328094,2328122,2317202
7650,2328094,2342613,2413102
7651,2416160,2342807,2324080
7652,2416160,2416272,2317604
7653,2416160,2416272,2416015
7654,2416160,2413730,2323586
7655,2416160,2333042,2417580
7656,2416160,2416015,2337066
7657,2416160,2315684,2333905
7658,2416160,2318545,2416272
7659,2416160,2413730,2317604
7660,2416160,2327917,2330208
7661,2340383,2343604,2321216
7662,2340383,2411673,2315726
7663,2340383,2323287,2333326
7664,2340383,2334046,2413180
7665,2340383,2336009,2319950
7666,2340383,2343604,2334508
7667,2340383,2417216,2327493
7668,2340383,2319950,2414770
7669,2340383,2323287,2334046
7670,2340383,2315726,2334508
7671,2315817,2326081,2336550
7672,2315817,2330333,2326856
7673,2315817,2412267,2417234
7674,2315817,2319899,2326081
7675,2315817,2334574,2340969
7676,2315817,2326856,2328150
7677,2315817,2330333,2326081
7678,2315817,2342648,2332592
7679,2315817,2332592,2328010
7680,2315817,2332592,2413789
7681,2334249,2323868,2342958
7682,2334249,2319204,2317043
7683,2334249,2319204,2415685
7684,2334249,2319204,2326268
7685,2334249,2411784,2323868
7686,2334249,2323868,2317498
7687,2334249,2342433,2416037
7688,2334249,2317043,2323868
7689,2334249,2331599,2342433
7690,2334249,2317498,2340990
7691,2330159,2318093,2416154
7692,2330159,2318872,2340385
7693,2330159,2340049,2335618
7694,2330159,2334936,2335618
7695,2330159,2335186,2325749
7696,2330159,2340049,2327415
7697,2330159,2335618,2327415
7698,2330159,2334936,2318093
7699,2330159,2318872,2334936
7700,2330159,2416154,2335589
7701,2416180,2417024,2326993
7702,2416180,2326993,2339290
7703,2416180,2329364,2414145
7704,2416180,2326357,2324712
7705,2416180,2417024,2330696
7706,2416180,2339290,2316671
7707,2416180,2330696,2326993
7708,2416180,2330696,2327930
7709,2416180,2414872,2317811
7710,2416180,2330875,2341000
7711,2317877,2324967,2414230
7712,2317877,2317729,2414674
7713,2317877,2324967,2414330
7714,2317877,2320479,2343382
7715,2317877,2331179,2338518
7716,2317877,2316738,2338681
7717,2317877,2414584,2338229
7718,2317877,2318267,2316738
7719,2317877,2343382,2317729
7720,2317877,2324876,2324967
7721,2342453,2329331,2330497
7722,2342453,2319130,2335310
7723,2342453,2330268,2412378
7724,2342453,2412378,2338457
7725,2342453,2412378,2333657
7726,2342453,2415456,2331309
7727,2342453,2331309,2338457
7728,2342453,2330268,2316669
7729,2342453,2323841,2412378
7730,2342453,2318121,2415456
7731,2317880,2414408,2416583
7732,2317880,2320320,2414408
7733,2317880,2340213,2321077
7734,2317880,2417024,2338343
7735,2317880,2330992,2417024
7736,2317880,2330992,2322057
7737,2317880,2414408,2331914
7738,2317880,2338941,2330992
7739,2317880,2320320,2417024
7740,2317880,2339290,2416180
7741,2338361,2325830,2325171
7742,2338361,2411915,2327209
7743,2338361,2327209,2339718
7744,2338361,2339718,2334224
7745,2338361,2327209,2337378
7746,2338361,2327209,2337213
7747,2338361,2327209,2335920
7748,2338361,2328554,2411915
7749,2338361,2331187,2339271
7750,2338361,2331187,2411915
7751,2324026,2316046,2336782
7752,2324026,2318391,2340387
7753,2324026,2321272,2318391
7754,2324026,2340387,2316046
7755,2324026,2316134,2334631
7756,2324026,2318391,2333526
7757,2324026,2327523,2338444
7758,2324026,2417053,2327523
7759,2324026,2336782,2330007
7760,2324026,2333526,2334631
7761,2315835,2412485,2322533
7762,2315835,2338783,2321168
7763,2315835,2413325,2338783
7764,2315835,2412485,2339160
7765,2315835,2318014,2414542
7766,2315835,2342977,2338783
7767,2315835,2413137,2417417
7768,2315835,2333559,2329763
7769,2315835,2340465,2412813
7770,2315835,2337559,2341163
7771,2414140,2342378,2333687
7772,2414140,2417236,2336343
7773,2414140,2333995,2321516
7774,2414140,2330273,2317549
7775,2414140,2318657,2342378
7776,2414140,2326879,2321516
7777,2414140,2342919,2315657
7778,2414140,2342378,2417236
7779,2414140,2317549,2341416
7780,2414140,2320913,2342378
7781,2315836,2324538,2415335
7782,2315836,2329943,2334534
7783,2315836,2319377,2417405
7784,2315836,2324102,2412465
7785,2315836,2324538,2319377
7786,2315836,2329943,2343665
7787,2315836,2343665,2324102
7788,2315836,2414691,2319377
7789,2315836,2324538,2339992
7790,2315836,2323607,2320254
7791,2315834,2337022,2337975
7792,2315834,2342353,2337975
7793,2315834,2411766,2413801
7794,2315834,2413801,2315528
7795,2315834,2337022,2322332
7796,2315834,2341827,2339750
7797,2315834,2417516,2339499
7798,2315834,2318554,2342103
7799,2315834,2316938,2342353
7800,2315834,2342103,2327974
7801,2315840,2325129,2413609
7802,2315840,2341842,2329765
7803,2315840,2414643,2325129
7804,2315840,2341986,2414863
7805,2315840,2329785,2325129
7806,2315840,2320219,2335819
7807,2315840,2341986,2329785
7808,2315840,2320219,2337709
7809,2315840,2341986,2415903
7810,2315840,2337709,2339145
7811,2326082,2334386,2324251
7812,2326082,2335477,2333612
7813,2326082,2337975,2317074
7814,2326082,2335978,2341413
7815,2326082,2414565,2413537
7816,2326082,2319236,2337975
7817,2326082,2329202,2337975
7818,2326082,2337975,2328462
7819,2326082,2337975,2333589
7820,2326082,2333589,2413537
7821,2317894,2322148,2417450
7822,2317894,2319760,2412094
7823,2317894,2416822,2328728
7824,2317894,2339938,2322148
7825,2317894,2319760,2343092
7826,2317894,2322148,2417375
7827,2317894,2417450,2417375
7828,2317894,2343092,2342017
7829,2317894,2322148,2337520
7830,2317894,2341090,2412876
7831,2336327,2317635,2333038
7832,2336327,2317394,2325444
7833,2336327,2335301,2331055
7834,2336327,2322081,2330438
7835,2336327,2335043,2325165
7836,2336327,2336920,2317635
7837,2336327,2319666,2330886
7838,2336327,2319666,2341169
7839,2336327,2335301,2325665
7840,2336327,2333038,2332671
7841,2321994,2327530,2321918
7842,2321994,2329642,2321918
7843,2321994,2319059,2317742
7844,2321994,2319059,2330955
7845,2321994,2319928,2327714
7846,2321994,2324891,2319377
7847,2321994,2323157,2338624
7848,2321994,2413077,2327530
7849,2321994,2319928,2338624
7850,2321994,2338624,2340145
7851,2334286,2320305,2320229
7852,2334286,2326609,2320229
7853,2334286,2320229,2328762
7854,2334286,2330077,2318285
7855,2334286,2320229,2413920
7856,2334286,2330077,2334883
7857,2334286,2342803,2322094
7858,2334286,2320229,2342803
7859,2334286,2316311,2319607
7860,2334286,2320229,2316311
7861,2340437,2323195,2335797
7862,2340437,2413222,2417853
7863,2340437,2324859,2330256
7864,2340437,2412285,2323195
7865,2340437,2335385,2323862
7866,2340437,2328321,2335797
7867,2340437,2334026,2335797
7868,2340437,2323862,2330977
7869,2340437,2337972,2332246
7870,2340437,2326780,2339681
7871,2330197,2337562,2323061
7872,2330197,2329213,2319854
7873,2330197,2319854,2318331
7874,2330197,2319854,2335273
7875,2330197,2416032,2335273
7876,2330197,2335273,2324290
7877,2330197,2322039,2318331
7878,2330197,2319126,2342574
7879,2330197,2417816,2327108
7880,2330197,2330253,2343681
7881,2412120,2316497,2342413
7882,2412120,2320006,2334833
7883,2412120,2324467,2320006
7884,2412120,2343691,2324467
7885,2412120,2411690,2337040
7886,2412120,2341467,2411690
7887,2412120,2324467,2326238
7888,2412120,2334873,2341703
7889,2412120,2412164,2337141
7890,2412120,2337141,2329520
7891,2340441,2323430,2320196
7892,2340441,2412645,2341906
7893,2340441,2332350,2338650
7894,2340441,2330878,2337512
7895,2340441,2341906,2338514
7896,2340441,2326366,2412645
7897,2340441,2341906,2320028
7898,2340441,2332358,2330878
7899,2340441,2335781,2326366
7900,2340441,2320028,2335781
7901,2332248,2412552,2331085
7902,2332248,2317265,2416886
7903,2332248,2329943,2328139
7904,2332248,2416886,2412552
7905,2332248,2416886,2412716
7906,2332248,2316960,2332239
7907,2332248,2319902,2333284
7908,2332248,2319544,2328294
7909,2332248,2414954,2416886
7910,2332248,2340474,2413474
7911,2330208,2340352,2331093
7912,2330208,2340352,2416957
7913,2330208,2330050,2416442
7914,2330208,2333508,2337066
7915,2330208,2316179,2327911
7916,2330208,2337066,2331093
7917,2330208,2320375,2331093
7918,2330208,2317438,2338934
7919,2330208,2328262,2320375
7920,2330208,2335250,2330050
7921,2324065,2327503,2415377
7922,2324065,2343070,2317955
7923,2324065,2341075,2413803
7924,2324065,2334344,2336104
7925,2324065,2413172,2334065
7926,2324065,2343070,2417609
7927,2324065,2413803,2413039
7928,2324065,2333968,2416089
7929,2324065,2413039,2416089
7930,2324065,2321397,2413803
7931,2412129,2416018,2341050
7932,2412129,2338868,2341050
7933,2412129,2342316,2334710
7934,2412129,2329131,2339329
7935,2412129,2334710,2323711
7936,2412129,2412992,2326640
7937,2412129,2318479,2329131
7938,2412129,2326542,2316745
7939,2412129,2326542,2337600
7940,2412129,2334075,2338868
7941,2334310,2320745,2340114
7942,2334310,2341240,2324708
7943,2334310,2322540,2321727
7944,2334310,2340114,2342847
7945,2334310,2321487,2340114
7946,2334310,2325064,2322540
7947,2334310,2325064,2315415
7948,2334310,2412316,2321727
7949,2334310,2322540,2322307
7950,2334310,2417208,2322540
7951,2319975,2343280,2325865
7952,2319975,2333498,2319995
7953,2319975,2335337,2332760
7954,2319975,2332345,2321082
7955,2319975,2320642,2332345
7956,2319975,2332760,2319267
7957,2319975,2323552,2325865
7958,2319975,2343280,2323552
7959,2319975,2320432,2326710
7960,2319975,2321082,2411581
7961,2336359,2337597,2338911
7962,2336359,2329810,2337462
7963,2336359,2342292,2325365
7964,2336359,2413100,2411524
7965,2336359,2337462,2324919
7966,2336359,2324919,2320925
7967,2336359,2336741,2334896
7968,2336359,2334896,2411524
7969,2336359,2320925,2318729
7970,2336359,2342292,2339109
7971,2322027,2339622,2330814
7972,2322027,2320045,2319492
7973,2322027,2322042,2416903
7974,2322027,2414685,2326751
7975,2322027,2342688,2319492
7976,2322027,2323003,2316579
7977,2322027,2325749,2342252
7978,2322027,2416903,2325749
7979,2322027,2417844,2342688
7980,2322027,2327800,2318216
7981,2340465,2324067,2333559
7982,2340465,2341163,2328339
7983,2340465,2342091,2325980
7984,2340465,2322978,2333559
7985,2340465,2321168,2413599
7986,2340465,2417781,2316440
7987,2340465,2319075,2336660
7988,2340465,2415377,2317750
7989,2340465,2332257,2336660
7990,2340465,2342091,2341163
7991,2332273,2335932,2320687
7992,2332273,2324768,2339667
7993,2332273,2327758,2333187
7994,2332273,2333030,2319488
7995,2332273,2326122,2316323
7996,2332273,2331626,2335816
7997,2332273,2318984,2326122
7998,2332273,2416562,2334133
7999,2332273,2324768,2331626
8000,2332273,2335932,2334360
8001,2334322,2338698,2330035
8002,2334322,2335103,2338698
8003,2334322,2329681,2416868
8004,2334322,2329681,2336086
8005,2334322,2411607,2332272
8006,2334322,2342815,2333753
8007,2334322,2336086,2321003
8008,2334322,2336086,2331268
8009,2334322,2322892,2333753
8010,2334322,2342815,2329435
8011,2326134,2416531,2417743
8012,2326134,2340236,2342127
8013,2326134,2320976,2321999
8014,2326134,2332728,2416531
8015,2326134,2321999,2321126
8016,2326134,2320976,2327721
8017,2326134,2416531,2318367
8018,2326134,2340236,2322605
8019,2326134,2340749,2320976
8020,2326134,2342127,2326400
8021,2416249,2321187,2329649
8022,2416249,2333240,2323508
8023,2416249,2414489,2322469
8024,2416249,2414237,2339772
8025,2416249,2414719,2335248
8026,2416249,2333240,2414936
8027,2416249,2321187,2414237
8028,2416249,2414936,2414237
8029,2416249,2414237,2413320
8030,2416249,2322469,2413320
8031,2336379,2318650,2323186
8032,2336379,2411952,2412054
8033,2336379,2317729,2316738
8034,2336379,2417283,2412954
8035,2336379,2328623,2338518
8036,2336379,2323186,2330593
8037,2336379,2329141,2411952
8038,2336379,2327332,2415303
8039,2336379,2323186,2328623
8040,2336379,2413253,2411952
8041,2340476,2318836,2317925
8042,2340476,2343262,2329592
8043,2340476,2334046,2333521
8044,2340476,2411673,2325763
8045,2340476,2330698,2316197
8046,2340476,2319469,2318836
8047,2340476,2341974,2336009
8048,2340476,2329592,2318836
8049,2340476,2343604,2319469
8050,2340476,2333521,2318836
8051,2319998,2318051,2317488
8052,2319998,2317488,2416950
8053,2319998,2321897,2342759
8054,2319998,2412668,2343293
8055,2319998,2318051,2324919
8056,2319998,2412143,2412649
8057,2319998,2325248,2343293
8058,2319998,2340825,2412668
8059,2319998,2324840,2412143
8060,2319998,2330001,2340825
8061,2317951,2329711,2415339
8062,2317951,2324394,2316734
8063,2317951,2341590,2411861
8064,2317951,2417938,2340378
8065,2317951,2415339,2417938
8066,2317951,2416559,2416704
8067,2317951,2328765,2416704
8068,2317951,2415339,2334663
8069,2317951,2329996,2411861
8070,2317951,2320097,2330792
8071,2319999,2325963,2321647
8072,2319999,2325298,2328483
8073,2319999,2320800,2317927
8074,2319999,2412760,2327270
8075,2319999,2322487,2316178
8076,2319999,2337089,2317927
8077,2319999,2412760,2317927
8078,2319999,2412760,2325752
8079,2319999,2321323,2343532
8080,2319999,2411618,2417490
8081,2336386,2318711,2343242
8082,2336386,2316730,2339510
8083,2336386,2339510,2416477
8084,2336386,2333410,2315827
8085,2336386,2333410,2316580
8086,2336386,2328574,2318711
8087,2336386,2323621,2334921
8088,2336386,2328348,2337202
8089,2336386,2417515,2334921
8090,2336386,2338873,2337202
8091,2317955,2411702,2336360
8092,2317955,2317765,2335510
8093,2317955,2339378,2339432
8094,2317955,2323638,2416519
8095,2317955,2324073,2331800
8096,2317955,2339378,2335510
8097,2317955,2319065,2318252
8098,2317955,2339378,2317765
8099,2317955,2339378,2413751
8100,2317955,2324073,2327635
8101,2315909,2326518,2318665
8102,2315909,2327397,2319697
8103,2315909,2325905,2326518
8104,2315909,2415500,2416713
8105,2315909,2322678,2341469
8106,2315909,2321512,2415634
8107,2315909,2322678,2334833
8108,2315909,2319085,2414385
8109,2315909,2341469,2326518
8110,2315909,2325303,2343259
8111,2332295,2417621,2326631
8112,2332295,2320440,2417152
8113,2332295,2319032,2324865
8114,2332295,2323170,2335536
8115,2332295,2417621,2330778
8116,2332295,2337992,2343263
8117,2332295,2318959,2318070
8118,2332295,2325497,2318959
8119,2332295,2323170,2318884
8120,2332295,2343263,2411653
8121,2342536,2341529,2320161
8122,2342536,2343218,2413330
8123,2342536,2327822,2333495
8124,2342536,2315994,2326600
8125,2342536,2332791,2341534
8126,2342536,2341094,2315994
8127,2342536,2333495,2327789
8128,2342536,2322031,2341529
8129,2342536,2330330,2330335
8130,2342536,2330330,2327789
8131,2342539,2321165,2326465
8132,2342539,2414683,2342785
8133,2342539,2327758,2342785
8134,2342539,2414683,2316121
8135,2342539,2324394,2328765
8136,2342539,2415396,2342785
8137,2342539,2320456,2321165
8138,2342539,2328765,2415396
8139,2342539,2412730,2340280
8140,2342539,2316734,2321771
8141,2332300,2328989,2342450
8142,2332300,2327259,2324990
8143,2332300,2324990,2332473
8144,2332300,2336813,2323542
8145,2332300,2330672,2329485
8146,2332300,2324671,2323542
8147,2332300,2338301,2332473
8148,2332300,2327259,2320993
8149,2332300,2416842,2323542
8150,2332300,2338301,2320374
8151,2342540,2320638,2320776
8152,2342540,2332127,2319125
8153,2342540,2338728,2337945
8154,2342540,2414021,2315490
8155,2342540,2315490,2336256
8156,2342540,2325243,2322146
8157,2342540,2412526,2416061
8158,2342540,2416061,2334234
8159,2342540,2315490,2334626
8160,2342540,2417603,2334234
8161,2338447,2324919,2329940
8162,2338447,2333524,2415779
8163,2338447,2338911,2316298
8164,2338447,2415829,2414708
8165,2338447,2337462,2318525
8166,2338447,2415386,2415829
8167,2338447,2325365,2338911
8168,2338447,2415386,2318525
8169,2338447,2333524,2325821
8170,2338447,2415829,2333524
8171,2334351,2411710,2333032
8172,2334351,2319316,2411710
8173,2334351,2411689,2324567
8174,2334351,2318921,2324567
8175,2334351,2325040,2415308
8176,2334351,2412623,2327599
8177,2334351,2330363,2323327
8178,2334351,2323191,2327716
8179,2334351,2327716,2338956
8180,2334351,2336587,2411689
8181,2340497,2330489,2416072
8182,2340497,2416072,2335525
8183,2340497,2326878,2324408
8184,2340497,2343295,2335536
8185,2340497,2329315,2325112
8186,2340497,2330032,2335525
8187,2340497,2338404,2417130
8188,2340497,2329315,2342997
8189,2340497,2338404,2318333
8190,2340497,2330489,2342555
8191,2334356,2321781,2343353
8192,2334356,2328289,2338707
8193,2334356,2315948,2316290
8194,2334356,2330779,2316290
8195,2334356,2343353,2328289
8196,2334356,2338707,2416884
8197,2334356,2343683,2326276
8198,2334356,2334656,2340516
8199,2334356,2334656,2334809
8200,2334356,2338793,2327667
8201,2324117,2415501,2322624
8202,2324117,2333594,2342482
8203,2324117,2337550,2330566
8204,2324117,2415362,2341774
8205,2324117,2333594,2326006
8206,2324117,2341774,2322510
8207,2324117,2337193,2334315
8208,2324117,2334315,2417242
8209,2324117,2322134,2316285
8210,2324117,2337193,2328246
8211,2342552,2317637,2340787
8212,2342552,2317983,2330413
8213,2342552,2412538,2337235
8214,2342552,2417107,2337235
8215,2342552,2413206,2337235
8216,2342552,2416283,2317063
8217,2342552,2331691,2417864
8218,2342552,2331166,2412538
8219,2342552,2331896,2338484
8220,2342552,2340787,2318532
8221,2332315,2317129,2342966
8222,2332315,2317129,2325759
8223,2332315,2342865,2412568
8224,2332315,2318662,2417333
8225,2332315,2417333,2343708
8226,2332315,2333826,2325759
8227,2332315,2342865,2320877
8228,2332315,2325759,2316579
8229,2332315,2342837,2325759
8230,2332315,2317129,2415812
8231,2320028,2337512,2343057
8232,2320028,2326694,2326561
8233,2320028,2321226,2317706
8234,2320028,2332058,2323290
8235,2320028,2326694,2335781
8236,2320028,2323049,2325653
8237,2320028,2324461,2343304
8238,2320028,2333541,2330878
8239,2320028,2338046,2317706
8240,2320028,2315959,2331521
8241,2330269,2319473,2320628
8242,2330269,2334523,2412313
8243,2330269,2412313,2323194
8244,2330269,2320628,2341799
8245,2330269,2333150,2323748
8246,2330269,2333439,2323748
8247,2330269,2417045,2333127
8248,2330269,2319473,2315793
8249,2330269,2333150,2414241
8250,2330269,2333439,2412313
8251,2414238,2317775,2317792
8252,2414238,2319250,2327596
8253,2414238,2316806,2335136
8254,2414238,2318969,2340389
8255,2414238,2319223,2318969
8256,2414238,2326068,2326673
8257,2414238,2324907,2318106
8258,2414238,2324907,2413800
8259,2414238,2318969,2318106
8260,2414238,2317775,2326068
8261,2317983,2331447,2325800
8262,2317983,2417491,2322821
8263,2317983,2417491,2330405
8264,2317983,2327464,2340868
8265,2317983,2416283,2331883
8266,2317983,2325183,2338479
8267,2317983,2318557,2322821
8268,2317983,2340868,2326383
8269,2317983,2417669,2331883
8270,2317983,2417669,2323284
8271,2416285,2317340,2340992
8272,2416285,2415838,2334873
8273,2416285,2326945,2323834
8274,2416285,2336014,2413212
8275,2416285,2318081,2415838
8276,2416285,2319551,2416270
8277,2416285,2336014,2322164
8278,2416285,2413212,2412281
8279,2416285,2327941,2338606
8280,2416285,2326945,2319525
8281,2317987,2417197,2331090
8282,2317987,2336254,2336683
8283,2317987,2322994,2417197
8284,2317987,2330277,2329475
8285,2317987,2315993,2316023
8286,2317987,2325393,2340641
8287,2317987,2319418,2317894
8288,2317987,2329893,2329488
8289,2317987,2329893,2332866
8290,2317987,2340641,2325497
8291,2320037,2321401,2412735
8292,2320037,2329777,2413719
8293,2320037,2320820,2336994
8294,2320037,2338064,2329777
8295,2320037,2325483,2320820
8296,2320037,2336128,2337213
8297,2320037,2412735,2336128
8298,2320037,2329777,2328287
8299,2320037,2337071,2412735
8300,2320037,2325483,2416127
8301,2416294,2328279,2331323
8302,2416294,2323057,2331323
8303,2416294,2417714,2340319
8304,2416294,2328279,2320401
8305,2416294,2323057,2328279
8306,2416294,2323057,2325107
8307,2416294,2340199,2331323
8308,2416294,2331323,2322252
8309,2416294,2335289,2325107
8310,2416294,2323624,2343434
8311,2336425,2320095,2338181
8312,2336425,2320095,2327384
8313,2336425,2342794,2330903
8314,2336425,2330903,2342469
8315,2336425,2323372,2318897
8316,2336425,2327384,2316474
8317,2336425,2416974,2330316
8318,2336425,2334439,2417350
8319,2336425,2329017,2342794
8320,2336425,2327384,2315857
8321,2338474,2324253,2318191
8322,2338474,2334764,2324613
8323,2338474,2334971,2342239
8324,2338474,2324253,2342105
8325,2338474,2318191,2337885
8326,2338474,2318702,2318191
8327,2338474,2331187,2327686
8328,2338474,2341671,2318702
8329,2338474,2330024,2340341
8330,2338474,2318191,2341671
8331,2334378,2329484,2322652
8332,2334378,2317074,2336990
8333,2334378,2319309,2321565
8334,2334378,2328722,2332024
8335,2334378,2321631,2317074
8336,2334378,2336990,2321565
8337,2334378,2415346,2324597
8338,2334378,2318236,2321631
8339,2334378,2332024,2326281
8340,2334378,2415346,2332024
8341,2317997,2342481,2329421
8342,2317997,2329421,2415199
8343,2317997,2329421,2343632
8344,2317997,2416617,2335642
8345,2317997,2329421,2338341
8346,2317997,2343632,2337196
8347,2317997,2415935,2336504
8348,2317997,2321456,2415935
8349,2317997,2417070,2323430
8350,2317997,2342481,2336992
8351,2317998,2319526,2317475
8352,2317998,2322039,2337562
8353,2317998,2342127,2335273
8354,2317998,2317451,2324379
