,triplet_id,test_resnet_cosine,test_sbert,test_sbert_gen,o1,o2,both,neither,o3
7775,7942,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1.0,0.0,0.0,0.0
7776,7943,,,,0.0,1.0,4.0,0.0,4.0
7777,7944,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
7778,7945,,,,0.0,1.0,2.0,0.0,2.0
7779,7946,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
7780,7947,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
7781,7948,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
7782,7949,0.75,0.25,0.25,2.0,0.0,2.0,0.0,2.0
7783,7950,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
7784,7951,,,,1.0,0.0,0.0,1.0,1.0
7785,7952,,,,0.0,1.0,1.0,0.0,1.0
7786,7953,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
7787,7954,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.0,2.0,1.0,0.0,1.0
7788,7955,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,1.0
7789,7956,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
7790,7957,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
7791,7958,,,,0.0,1.0,0.0,0.0,0.0
7792,7959,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
7793,7960,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,1.0,0.0,0.0,0.0
7794,7961,,,,0.0,0.0,1.0,0.0,1.0
7795,7962,,,,0.0,1.0,2.0,0.0,2.0
7796,7963,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.0,2.0,1.0,0.0,1.0
7797,7964,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.0,0.0,0.0,0.0
7798,7965,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
7799,7966,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
7800,7967,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
7801,7968,,,,0.0,1.0,1.0,0.0,1.0
7802,7969,,,,0.0,0.0,1.0,0.0,1.0
7803,7970,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
7804,7971,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
7805,7972,0.5,0.25,0.25,1.0,2.0,0.0,1.0,1.0
7806,7973,,,,0.0,0.0,3.0,0.0,3.0
7807,7974,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7808,7975,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
7809,7976,,,,1.0,0.0,0.0,0.0,0.0
7810,7977,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
7811,7978,0.8333333333333334,0.8333333333333334,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
7812,7979,,,,1.0,0.0,1.0,0.0,1.0
7813,7980,,,,1.0,0.0,0.0,0.0,0.0
7814,7981,0.5,0.5,0.5,1.0,1.0,2.0,0.0,2.0
7815,7982,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
7816,7983,,,,1.0,0.0,0.0,0.0,0.0
7817,7984,,,,0.0,1.0,1.0,0.0,1.0
7818,7986,,,,1.0,0.0,1.0,0.0,1.0
7819,7987,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
7820,7988,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
7821,7989,,,,1.0,0.0,0.0,0.0,0.0
7822,7990,,,,0.0,1.0,1.0,0.0,1.0
7823,7991,0.0,0.0,0.6666666666666666,2.0,0.0,0.0,1.0,1.0
7824,7992,,,,1.0,0.0,1.0,0.0,1.0
7825,7993,,,,1.0,0.0,0.0,0.0,0.0
7826,7994,0.8,0.8,0.8,1.0,4.0,0.0,0.0,0.0
7827,7995,,,,0.0,0.0,2.0,0.0,2.0
7828,7996,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
7829,7997,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
7830,7998,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
7831,7999,0.8333333333333334,0.16666666666666666,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
7832,8000,0.75,0.75,0.25,1.0,3.0,0.0,0.0,0.0
7833,8001,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
7834,8002,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
7835,8003,,,,0.0,0.0,0.0,3.0,3.0
7836,8004,,,,1.0,0.0,0.0,0.0,0.0
7837,8005,0.6666666666666666,0.0,0.6666666666666666,0.0,2.0,0.0,1.0,1.0
7838,8006,,,,0.0,0.0,0.0,2.0,2.0
7839,8008,,,,0.0,0.0,0.0,4.0,4.0
7840,8009,,,,0.0,0.0,0.0,5.0,5.0
7841,8010,,,,1.0,0.0,0.0,2.0,2.0
7842,8011,,,,1.0,0.0,0.0,0.0,0.0
7843,8012,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
7844,8013,,,,0.0,0.0,1.0,0.0,1.0
7845,8014,,,,0.0,1.0,0.0,0.0,0.0
7846,8015,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
7847,8016,0.6,0.4,0.6,1.0,2.0,2.0,0.0,2.0
7848,8017,,,,0.0,1.0,1.0,0.0,1.0
7849,8018,,,,0.0,1.0,0.0,0.0,0.0
7850,8019,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
7851,8020,,,,0.0,1.0,2.0,0.0,2.0
7852,8023,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
7853,8025,0.75,0.75,0.25,3.0,1.0,0.0,0.0,0.0
7854,8026,,,,0.0,1.0,0.0,1.0,1.0
7855,8027,,,,0.0,0.0,0.0,1.0,1.0
7856,8028,,,,0.0,0.0,0.0,4.0,4.0
7857,8029,0.5,0.0,0.5,2.0,0.0,0.0,2.0,2.0
7858,8030,,,,1.0,0.0,0.0,1.0,1.0
7859,8031,,,,0.0,1.0,2.0,0.0,2.0
7860,8032,0.16666666666666666,0.8333333333333334,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
7861,8033,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
7862,8034,,,,0.0,0.0,2.0,0.0,2.0
7863,8035,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
7864,8036,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
7865,8037,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1.0,0.0,0.0,0.0
7866,8038,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
7867,8039,,,,1.0,0.0,0.0,0.0,0.0
7868,8040,,,,0.0,0.0,1.0,0.0,1.0
7869,8041,,,,0.0,1.0,1.0,0.0,1.0
7870,8042,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
7871,8043,,,,1.0,0.0,1.0,1.0,2.0
7872,8044,,,,0.0,1.0,1.0,0.0,1.0
7873,8045,0.4,0.6,0.6,1.0,2.0,2.0,0.0,2.0
7874,8046,,,,0.0,1.0,1.0,1.0,2.0
7875,8047,,,,1.0,0.0,1.0,0.0,1.0
7876,8048,,,,1.0,0.0,0.0,0.0,0.0
7877,8049,0.8333333333333334,0.16666666666666666,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
7878,8050,,,,0.0,1.0,1.0,0.0,1.0
7879,8051,,,,1.0,0.0,0.0,2.0,2.0
7880,8052,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
7881,8053,,,,0.0,1.0,0.0,2.0,2.0
7882,8054,,,,1.0,0.0,0.0,1.0,1.0
7883,8055,,,,0.0,0.0,0.0,2.0,2.0
7884,8057,,,,1.0,0.0,0.0,1.0,1.0
7885,8058,0.5,0.5,0.5,1.0,1.0,2.0,0.0,2.0
7886,8059,,,,0.0,1.0,1.0,1.0,2.0
7887,8060,,,,0.0,1.0,1.0,0.0,1.0
7888,8061,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
7889,8062,,,,1.0,0.0,1.0,0.0,1.0
7890,8063,,,,1.0,0.0,2.0,0.0,2.0
7891,8065,0.875,0.125,0.875,3.0,0.0,1.0,0.0,1.0
7892,8066,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
7893,8067,,,,0.0,0.0,2.0,0.0,2.0
7894,8068,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
7895,8069,0.1,0.9,0.9,4.0,0.0,1.0,0.0,1.0
7896,8070,,,,1.0,0.0,0.0,1.0,1.0
7897,8071,0.5,0.5,0.5,2.0,2.0,0.0,0.0,0.0
7898,8072,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
7899,8073,0.125,0.125,0.875,3.0,0.0,1.0,0.0,1.0
7900,8074,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
7901,8075,,,,0.0,1.0,0.0,0.0,0.0
7902,8076,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
7903,8077,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
7904,8078,,,,1.0,0.0,0.0,0.0,0.0
7905,8079,,,,0.0,1.0,0.0,1.0,1.0
7906,8080,,,,0.0,1.0,1.0,0.0,1.0
7907,8081,,,,0.0,1.0,0.0,0.0,0.0
7908,8082,0.0,0.8,0.8,0.0,4.0,0.0,1.0,1.0
7909,8083,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
7910,8084,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,1.0
7911,8085,,,,0.0,0.0,0.0,3.0,3.0
7912,8086,,,,0.0,0.0,0.0,4.0,4.0
7913,8087,,,,0.0,1.0,1.0,0.0,1.0
7914,8088,0.0,0.6666666666666666,0.6666666666666666,0.0,2.0,0.0,1.0,1.0
7915,8089,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.0,0.0,0.0,0.0
7916,8090,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
7917,8091,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2.0,0.0,0.0,0.0
7918,8092,,,,0.0,1.0,3.0,0.0,3.0
7919,8093,,,,1.0,0.0,1.0,0.0,1.0
7920,8094,,,,1.0,0.0,4.0,0.0,4.0
7921,8095,,,,1.0,0.0,1.0,0.0,1.0
7922,8096,,,,0.0,1.0,2.0,0.0,2.0
7923,8097,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
7924,8098,,,,0.0,0.0,1.0,0.0,1.0
7925,8099,,,,0.0,1.0,1.0,0.0,1.0
7926,8100,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7927,8101,0.8333333333333334,0.16666666666666666,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
7928,8102,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
7929,8103,,,,0.0,1.0,1.0,0.0,1.0
7930,8104,0.8333333333333334,0.16666666666666666,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
7931,8105,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,2.0,1.0,0.0,1.0
7932,8106,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
7933,8107,,,,1.0,0.0,0.0,0.0,0.0
7934,8108,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
7935,8109,0.8333333333333334,0.16666666666666666,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
7936,8110,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
7937,8111,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
7938,8112,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2.0,0.0,0.0,0.0
7939,8113,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
7940,8114,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
7941,8115,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
7942,8116,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,2.0,1.0,0.0,1.0
7943,8117,0.625,0.625,0.625,1.0,2.0,1.0,0.0,1.0
7944,8118,,,,0.0,1.0,1.0,0.0,1.0
7945,8119,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
7946,8120,,,,1.0,0.0,1.0,0.0,1.0
7947,8121,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
7948,8122,,,,0.0,1.0,1.0,0.0,1.0
7949,8123,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,2.0,1.0,0.0,1.0
7950,8124,,,,0.0,1.0,1.0,0.0,1.0
7951,8125,0.25,0.75,0.25,2.0,0.0,2.0,0.0,2.0
7952,8126,0.25,0.75,0.75,0.0,2.0,2.0,0.0,2.0
7953,8127,,,,0.0,0.0,2.0,0.0,2.0
7954,8128,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
7955,8129,,,,0.0,0.0,1.0,0.0,1.0
7956,8130,,,,0.0,0.0,1.0,0.0,1.0
7957,8131,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
7958,8132,,,,1.0,0.0,2.0,0.0,2.0
7959,8133,0.25,0.25,0.25,2.0,1.0,0.0,1.0,1.0
7960,8134,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
7961,8135,,,,1.0,0.0,0.0,0.0,0.0
7962,8136,,,,0.0,1.0,1.0,1.0,2.0
7963,8137,,,,0.0,0.0,1.0,0.0,1.0
7964,8138,0.8333333333333334,0.16666666666666666,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
7965,8139,0.75,0.75,0.75,3.0,1.0,0.0,0.0,0.0
7966,8140,0.75,0.25,0.75,3.0,1.0,0.0,0.0,0.0
7967,8141,0.3,0.5,0.3,1.0,2.0,1.0,1.0,2.0
7968,8142,,,,1.0,0.0,0.0,0.0,0.0
7969,8143,0.625,0.375,0.375,1.0,2.0,1.0,0.0,1.0
7970,8144,,,,0.0,0.0,1.0,2.0,3.0
7971,8145,,,,0.0,1.0,1.0,0.0,1.0
7972,8146,,,,1.0,0.0,1.0,0.0,1.0
7973,8147,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,2.0,1.0,0.0,1.0
7974,8148,,,,0.0,0.0,1.0,0.0,1.0
7975,8149,,,,1.0,0.0,0.0,1.0,1.0
7976,8150,0.6,0.2,0.2,3.0,1.0,0.0,1.0,1.0
7977,8151,,,,0.0,1.0,0.0,0.0,0.0
7978,8152,0.5,0.3,0.3,1.0,2.0,1.0,1.0,2.0
7979,8153,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
7980,8154,,,,0.0,1.0,1.0,0.0,1.0
7981,8155,,,,0.0,1.0,0.0,1.0,1.0
7982,8156,,,,1.0,0.0,0.0,0.0,0.0
7983,8157,,,,0.0,0.0,1.0,0.0,1.0
7984,8158,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
7985,8159,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
7986,8160,0.8,0.2,0.8,1.0,4.0,0.0,0.0,0.0
7987,8161,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
7988,8162,0.1,0.9,0.9,0.0,4.0,1.0,0.0,1.0
7989,8163,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
7990,8164,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
7991,8165,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
7992,8166,,,,0.0,0.0,2.0,1.0,3.0
7993,8167,,,,1.0,0.0,1.0,0.0,1.0
7994,8168,,,,0.0,1.0,0.0,0.0,0.0
7995,8169,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
7996,8170,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
7997,8171,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
7998,8172,0.8,0.8,0.0,0.0,4.0,0.0,1.0,1.0
7999,8173,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,2.0,0.0,0.0,0.0
8000,8174,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
8001,8175,,,,1.0,0.0,2.0,0.0,2.0
8002,8176,,,,0.0,0.0,0.0,1.0,1.0
8003,8177,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,2.0,1.0,0.0,1.0
8004,8178,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
8005,8179,,,,0.0,1.0,4.0,0.0,4.0
8006,8180,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8007,8181,,,,1.0,0.0,0.0,0.0,0.0
8008,8182,,,,0.0,1.0,1.0,0.0,1.0
8009,8183,,,,0.0,1.0,1.0,0.0,1.0
8010,8184,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
8011,8185,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
8012,8186,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.0,2.0,1.0,0.0,1.0
8013,8187,0.8,0.2,0.2,3.0,0.0,2.0,0.0,2.0
8014,8188,,,,0.0,0.0,1.0,0.0,1.0
8015,8189,,,,0.0,0.0,1.0,0.0,1.0
8016,8190,,,,0.0,0.0,2.0,0.0,2.0
8017,8191,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
8018,8192,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
8019,8193,,,,1.0,0.0,1.0,1.0,2.0
8020,8194,,,,0.0,1.0,0.0,0.0,0.0
8021,8195,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
8022,8196,0.375,0.375,0.375,1.0,1.0,1.0,1.0,2.0
8023,8197,0.8333333333333334,0.16666666666666666,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
8024,8198,0.8333333333333334,0.16666666666666666,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
8025,8199,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
8026,8200,0.5,0.5,0.5,2.0,2.0,0.0,0.0,0.0
8027,8201,,,,0.0,1.0,0.0,0.0,0.0
8028,8202,,,,0.0,0.0,2.0,0.0,2.0
8029,8203,,,,0.0,0.0,3.0,0.0,3.0
8030,8204,0.3,0.3,0.7,2.0,0.0,3.0,0.0,3.0
8031,8205,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
8032,8206,,,,1.0,0.0,0.0,0.0,0.0
8033,8207,0.625,0.375,0.375,1.0,2.0,1.0,0.0,1.0
8034,8208,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2.0,0.0,0.0,0.0
8035,8209,,,,1.0,0.0,1.0,0.0,1.0
8036,8210,,,,0.0,0.0,2.0,0.0,2.0
8037,8211,,,,0.0,1.0,1.0,0.0,1.0
8038,8212,,,,0.0,1.0,1.0,0.0,1.0
8039,8213,,,,1.0,0.0,0.0,0.0,0.0
8040,8215,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
8041,8216,,,,0.0,1.0,0.0,0.0,0.0
8042,8217,,,,1.0,0.0,0.0,0.0,0.0
8043,8218,0.5,0.5,0.5,2.0,2.0,0.0,0.0,0.0
8044,8219,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
8045,8220,,,,0.0,1.0,2.0,0.0,2.0
8046,8221,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
8047,8222,,,,1.0,0.0,0.0,0.0,0.0
8048,8223,0.4,0.6,0.4,2.0,1.0,2.0,0.0,2.0
8049,8224,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
8050,8225,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
8051,8226,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
8052,8227,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
8053,8228,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.0,1.0,0.0,0.0,0.0
8054,8229,,,,0.0,0.0,1.0,0.0,1.0
8055,8230,,,,0.0,0.0,2.0,0.0,2.0
8056,8231,,,,0.0,0.0,2.0,0.0,2.0
8057,8232,0.375,0.625,0.375,1.0,2.0,1.0,0.0,1.0
8058,8233,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,2.0,0.0,0.0,0.0
8059,8234,0.75,0.75,0.75,0.0,2.0,2.0,0.0,2.0
8060,8235,0.8333333333333334,0.16666666666666666,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
8061,8236,,,,1.0,0.0,1.0,0.0,1.0
8062,8237,0.3,0.3,0.7,1.0,3.0,1.0,0.0,1.0
8063,8238,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,1.0,0.0,0.0,0.0
8064,8239,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,2.0,0.0,0.0,0.0
8065,8240,,,,0.0,1.0,1.0,0.0,1.0
8066,8241,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
8067,8242,,,,1.0,0.0,0.0,2.0,2.0
8068,8243,,,,0.0,0.0,0.0,2.0,2.0
8069,8244,,,,0.0,0.0,0.0,1.0,1.0
8070,8245,,,,0.0,1.0,0.0,2.0,2.0
8071,8246,,,,1.0,0.0,0.0,1.0,1.0
8072,8247,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,1.0
8073,8248,,,,0.0,1.0,0.0,0.0,0.0
8074,8249,,,,0.0,0.0,0.0,3.0,3.0
8075,8250,0.0,0.8,0.8,4.0,0.0,0.0,1.0,1.0
8076,8251,0.125,0.875,0.875,3.0,0.0,1.0,0.0,1.0
8077,8252,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
8078,8253,,,,1.0,0.0,1.0,0.0,1.0
8079,8254,0.125,0.625,0.125,0.0,2.0,1.0,1.0,2.0
8080,8255,,,,1.0,0.0,0.0,0.0,0.0
8081,8256,,,,0.0,1.0,1.0,0.0,1.0
8082,8257,,,,0.0,1.0,2.0,0.0,2.0
8083,8258,,,,0.0,1.0,0.0,0.0,0.0
8084,8259,0.16666666666666666,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
8085,8260,0.8333333333333334,0.16666666666666666,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
8086,8261,,,,1.0,0.0,2.0,0.0,2.0
8087,8262,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
8088,8263,,,,0.0,0.0,1.0,0.0,1.0
8089,8264,,,,0.0,0.0,2.0,0.0,2.0
8090,8265,,,,1.0,0.0,1.0,1.0,2.0
8091,8266,,,,0.0,1.0,1.0,0.0,1.0
8092,8267,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,1.0,0.0,0.0,0.0
8093,8268,,,,1.0,0.0,0.0,1.0,1.0
8094,8269,,,,1.0,0.0,1.0,1.0,2.0
8095,8270,,,,0.0,1.0,1.0,0.0,1.0
8096,8271,0.8333333333333334,0.16666666666666666,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
8097,8272,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
8098,8273,0.8333333333333334,0.16666666666666666,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
8099,8274,,,,0.0,1.0,1.0,0.0,1.0
8100,8275,0.8333333333333334,0.16666666666666666,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
8101,8276,,,,0.0,0.0,3.0,0.0,3.0
8102,8277,0.125,0.125,0.625,0.0,2.0,1.0,1.0,2.0
8103,8278,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
8104,8279,,,,0.0,0.0,2.0,0.0,2.0
8105,8280,0.7,0.3,0.7,3.0,1.0,1.0,0.0,1.0
8106,8282,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.0,0.0,0.0,0.0
8107,8283,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
8108,8284,,,,0.0,0.0,2.0,0.0,2.0
8109,8285,,,,1.0,0.0,2.0,0.0,2.0
8110,8286,0.25,0.75,0.75,0.0,2.0,2.0,0.0,2.0
8111,8287,0.8,0.8,0.8,3.0,0.0,2.0,0.0,2.0
8112,8288,,,,1.0,0.0,1.0,0.0,1.0
8113,8289,0.125,0.125,0.875,0.0,3.0,1.0,0.0,1.0
8114,8290,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.0,0.0,0.0,0.0
8115,8291,,,,0.0,0.0,1.0,0.0,1.0
8116,8292,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
8117,8293,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
8118,8294,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8119,8295,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8120,8296,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
8121,8297,0.875,0.125,0.125,3.0,0.0,1.0,0.0,1.0
8122,8298,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
8123,8299,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8124,8300,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
8125,8301,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
8126,8302,,,,0.0,0.0,1.0,1.0,2.0
8127,8303,0.8,0.8,0.0,4.0,0.0,0.0,1.0,1.0
8128,8304,,,,0.0,1.0,0.0,3.0,3.0
8129,8305,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
8130,8306,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,2.0,1.0,0.0,1.0
8131,8307,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
8132,8308,,,,1.0,0.0,1.0,0.0,1.0
8133,8309,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0
8134,8310,0.125,0.625,0.625,0.0,2.0,1.0,1.0,2.0
8135,8311,,,,1.0,0.0,1.0,0.0,1.0
8136,8312,,,,0.0,1.0,2.0,0.0,2.0
8137,8313,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
8138,8314,,,,0.0,0.0,2.0,0.0,2.0
8139,8315,,,,0.0,1.0,1.0,0.0,1.0
8140,8317,0.8,0.2,0.8,3.0,0.0,2.0,0.0,2.0
8141,8318,0.625,0.625,0.625,2.0,1.0,1.0,0.0,1.0
8142,8319,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
8143,8320,,,,1.0,0.0,1.0,0.0,1.0
8144,8321,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
8145,8322,,,,0.0,1.0,0.0,2.0,2.0
8146,8323,,,,0.0,1.0,2.0,0.0,2.0
8147,8324,0.75,0.25,0.25,0.0,2.0,2.0,0.0,2.0
8148,8325,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8149,8326,0.75,0.0,0.0,0.0,3.0,0.0,1.0,1.0
8150,8327,,,,0.0,0.0,0.0,2.0,2.0
8151,8328,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
8152,8329,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8153,8330,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
8154,8331,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
8155,8332,,,,1.0,0.0,1.0,0.0,1.0
8156,8333,,,,1.0,0.0,1.0,0.0,1.0
8157,8334,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
8158,8336,,,,1.0,0.0,1.0,0.0,1.0
8159,8337,0.2,0.8,0.8,3.0,0.0,2.0,0.0,2.0
8160,8338,,,,0.0,1.0,0.0,0.0,0.0
8161,8340,0.0,0.75,0.75,3.0,0.0,0.0,1.0,1.0
8162,8341,,,,1.0,0.0,0.0,0.0,0.0
